"name","shop","host2_shop_url","host2_profile_url","photo_source_url","shop_monthly_rank","collected_at"
"神木リクト","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/rikuto01/index.html","https://www.host2.jp/shop/topdandy/rikuto01/pr01-thum.jpg",,"2026-09-24"
"碧羽 凛","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/rin01/index.html","https://www.host2.jp/shop/topdandy/rin01/pr01-thum.jpg",,"2026-09-24"
"莉央","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/rio/index.html","https://www.host2.jp/shop/topdandy/rio/pr01-thum.jpg",,"2026-09-24"
"リオン","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/rion/index.html","https://www.host2.jp/shop/topdandy/rion/pr01-thum.jpg",,"2026-09-24"
"雨宮凛瑠","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/riru/index.html","https://www.host2.jp/shop/topdandy/riru/pr01-thum.jpg",,"2026-09-24"
"成瀬るか","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/ruka01/index.html","https://www.host2.jp/shop/topdandy/ruka01/pr01-thum.jpg",,"2026-09-24"
"流川るか","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/ruka02/index.html","https://www.host2.jp/img/com/staff_pr.jpg",,"2026-09-24"
"一 流輝","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/ruki/index.html","https://www.host2.jp/shop/topdandy/ruki/pr01-thum.jpg",,"2026-09-24"
"リョウ","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/ryo/index.html","https://www.host2.jp/shop/topdandy/ryo/pr01-thum.jpg",,"2026-09-24"
"勇者りょう","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/ryo02/index.html","https://www.host2.jp/shop/topdandy/ryo02/pr01-thum.jpg",,"2026-09-24"
"成瀬凌河","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/ryoga01/index.html","https://www.host2.jp/shop/topdandy/ryoga01/pr01-thum.jpg","20","2026-09-24"
"りょーま","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/ryoma/index.html","https://www.host2.jp/shop/topdandy/ryoma/pr01-thum.jpg",,"2026-09-24"
"日下部 龍一","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/ryuichi/index.html","https://www.host2.jp/shop/topdandy/ryuichi/pr01-thum.jpg",,"2026-09-24"
"流星","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/ryusei/index.html","https://www.host2.jp/shop/topdandy/ryusei/pr01-thum.jpg",,"2026-09-24"
"桜 朔玖","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/saku/index.html","https://www.host2.jp/shop/topdandy/saku/pr01-thum.jpg",,"2026-09-24"
"カノック☆セイヤ","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/seiya/index.html","https://www.host2.jp/shop/topdandy/seiya/pr01-thum.jpg","13","2026-09-24"
"せむ吉","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/semukichi/index.html","https://www.host2.jp/shop/topdandy/semukichi/pr01-thum.jpg",,"2026-09-24"
"セラ","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/sera/index.html","https://www.host2.jp/img/com/staff_pr.jpg",,"2026-09-24"
"パーフェクト進","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/shin/index.html","https://www.host2.jp/shop/topdandy/shin/pr01-thum.jpg","9","2026-09-24"
"新星","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/shinsei/index.html","https://www.host2.jp/shop/topdandy/shinsei/pr01-thum.jpg",,"2026-09-24"
"詩音","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/shion01/index.html","https://www.host2.jp/shop/topdandy/shion01/pr01-thum.jpg","1","2026-09-24"
"星野 雫","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/shizuku01/index.html","https://www.host2.jp/shop/topdandy/shizuku01/pr01-thum.jpg",,"2026-09-24"
"どっこい翔平","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/shohei/index.html","https://www.host2.jp/shop/topdandy/shohei/pr01-thum.jpg",,"2026-09-24"
"錦戸翔磨","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/shoma01/index.html","https://www.host2.jp/shop/topdandy/shoma01/pr01-thum.jpg",,"2026-09-24"
"絶対勝利","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/shori/index.html","https://www.host2.jp/shop/topdandy/shori/pr01-thum.jpg",,"2026-09-24"
"黒山翔汰","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/shota/index.html","https://www.host2.jp/shop/topdandy/shota/pr01-thum.jpg",,"2026-09-24"
"アントキの翔太","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/shota02/index.html","https://www.host2.jp/shop/topdandy/shota02/pr01-thum.jpg","3","2026-09-24"
"月雲 柊","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/shu03/index.html","https://www.host2.jp/shop/topdandy/shu03/pr01-thum.jpg",,"2026-09-24"
"成宮 聡","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/so/index.html","https://www.host2.jp/shop/topdandy/so/pr01-thum.jpg",,"2026-09-24"
"涼風爽良","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/sora02/index.html","https://www.host2.jp/shop/topdandy/sora02/pr01-thum.jpg",,"2026-09-24"
"蒼士","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/soshi/index.html","https://www.host2.jp/shop/topdandy/soshi/pr01-thum.jpg","18","2026-09-24"
"神田そうすけ","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/sosuke/index.html","https://www.host2.jp/shop/topdandy/sosuke/pr01-thum.jpg",,"2026-09-24"
"すずめ","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/suzume/index.html","https://www.host2.jp/shop/topdandy/suzume/pr01-thum.jpg",,"2026-09-24"
"木村 拓","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/taku/index.html","https://www.host2.jp/shop/topdandy/taku/pr01-thum.jpg",,"2026-09-24"
"TAKUYA","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/takuya/index.html","https://www.host2.jp/shop/topdandy/takuya/pr01-thum.jpg",,"2026-09-24"
"伊角竜輝","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/tatsuki/index.html","https://www.host2.jp/shop/topdandy/tatsuki/pr01-thum.jpg",,"2026-09-24"
"雪城ティアラ","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/tiara/index.html","https://www.host2.jp/shop/topdandy/tiara/pr01-thum.jpg",,"2026-09-24"
"轟 優","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/todorokiyu/index.html","https://www.host2.jp/shop/topdandy/todorokiyu/pr01-thum.jpg","28","2026-09-24"
"虎丸","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/toramaru/index.html","https://www.host2.jp/shop/topdandy/toramaru/pr01-thum.jpg",,"2026-09-24"
"ツェル","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/tsueru/index.html","https://www.host2.jp/shop/topdandy/tsueru/pr01-thum.jpg",,"2026-09-24"
"道明寺 司","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/tsukasa/index.html","https://www.host2.jp/shop/topdandy/tsukasa/pr01-thum.jpg",,"2026-09-24"
"奥村うどん","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/udon/index.html","https://www.host2.jp/shop/topdandy/udon/pr01-thum.jpg",,"2026-09-24"
"宇野","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/uno/index.html","https://www.host2.jp/shop/topdandy/uno/pr01-thum.jpg",,"2026-09-24"
"叶 羽泰","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/uta/index.html","https://www.host2.jp/shop/topdandy/uta/pr01-thum.jpg","6","2026-09-24"
"山本","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/yamamoto/index.html","https://www.host2.jp/shop/topdandy/yamamoto/pr01-thum.jpg",,"2026-09-24"
"山名","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/yamana/index.html","https://www.host2.jp/shop/topdandy/yamana/pr01-thum.jpg",,"2026-09-24"
"大和","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/yamato/index.html","https://www.host2.jp/shop/topdandy/yamato/pr01-thum.jpg",,"2026-09-24"
"八野世一","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/yoichi/index.html","https://www.host2.jp/shop/topdandy/yoichi/pr01-thum.jpg","19","2026-09-24"
"志尊ゆう","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/yu/index.html","https://www.host2.jp/shop/topdandy/yu/pr01-thum.jpg",,"2026-09-24"
"佐々波 優","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/yu01/index.html","https://www.host2.jp/shop/topdandy/yu01/pr01-thum.jpg","14","2026-09-24"
"成渼 遊","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/yu04/index.html","https://www.host2.jp/shop/topdandy/yu04/pr01-thum.jpg","16","2026-09-24"
"御伽噺 優愛","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/yua/index.html","https://www.host2.jp/shop/topdandy/yua/pr01-thum.jpg","23","2026-09-24"
"桜庭 唯","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/yui01/index.html","https://www.host2.jp/shop/topdandy/yui01/pr01-thum.jpg",,"2026-09-24"
"湊月結翔","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/yuito/index.html","https://www.host2.jp/shop/topdandy/yuito/pr01-thum.jpg",,"2026-09-24"
"ゆうま","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/yuma/index.html","https://www.host2.jp/shop/topdandy/yuma/pr01-thum.jpg",,"2026-09-24"
"ユンソン","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/yunson/index.html","https://www.host2.jp/shop/topdandy/yunson/pr01-thum.jpg",,"2026-09-24"
"優璃","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/yurri/index.html","https://www.host2.jp/shop/topdandy/yurri/pr01-thum.jpg",,"2026-09-24"
"悠聖","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/yusei2/index.html","https://www.host2.jp/shop/topdandy/yusei2/pr01-thum.jpg",,"2026-09-24"
"遊也","TOP DANDY","https://www.host2.jp/shop/topdandy/index.html","https://www.host2.jp/shop/topdandy/yuya/index.html","https://www.host2.jp/shop/topdandy/yuya/pr01-thum.jpg","10","2026-09-24"
"瓜生あいき","TOP DANDY -1st-","https://www.host2.jp/shop/topdandy1st/index.html","https://www.host2.jp/shop/topdandy1st/aiki/index.html","https://www.host2.jp/shop/topdandy1st/aiki/pr01-thum.jpg","4","2026-09-24"
"はるいちBAN","TOP DANDY -1st-","https://www.host2.jp/shop/topdandy1st/index.html","https://www.host2.jp/shop/topdandy1st/ban01/index.html","https://www.host2.jp/shop/topdandy1st/ban01/pr01-thum.jpg","6","2026-09-24"
"一ノ瀬チノ","TOP DANDY -1st-","https://www.host2.jp/shop/topdandy1st/index.html","https://www.host2.jp/shop/topdandy1st/chino/index.html","https://www.host2.jp/shop/topdandy1st/chino/pr01-thum.jpg",,"2026-09-24"
"櫻 影星","TOP DANDY -1st-","https://www.host2.jp/shop/topdandy1st/index.html","https://www.host2.jp/shop/topdandy1st/eisei/index.html","https://www.host2.jp/shop/topdandy1st/eisei/pr01-thum.jpg",,"2026-09-24"
"波風風磨","TOP DANDY -1st-","https://www.host2.jp/shop/topdandy1st/index.html","https://www.host2.jp/shop/topdandy1st/fuma/index.html","https://www.host2.jp/shop/topdandy1st/fuma/pr01-thum.jpg",,"2026-09-24"
"GAKU","TOP DANDY -1st-","https://www.host2.jp/shop/topdandy1st/index.html","https://www.host2.jp/shop/topdandy1st/gaku/index.html","https://www.host2.jp/shop/topdandy1st/gaku/pr01-thum.jpg",,"2026-09-24"
"綾野 剛","TOP DANDY -1st-","https://www.host2.jp/shop/topdandy1st/index.html","https://www.host2.jp/shop/topdandy1st/go01/index.html","https://www.host2.jp/shop/topdandy1st/go01/pr01-thum.jpg",,"2026-09-24"
"華神覇流","TOP DANDY -1st-","https://www.host2.jp/shop/topdandy1st/index.html","https://www.host2.jp/shop/topdandy1st/haru/index.html","https://www.host2.jp/shop/topdandy1st/haru/pr01-thum.jpg",,"2026-09-24"
"はるま","TOP DANDY -1st-","https://www.host2.jp/shop/topdandy1st/index.html","https://www.host2.jp/shop/topdandy1st/haruma/index.html","https://www.host2.jp/shop/topdandy1st/haruma/pr01-thum.jpg","11","2026-09-24"
"千咲はると","TOP DANDY -1st-","https://www.host2.jp/shop/topdandy1st/index.html","https://www.host2.jp/shop/topdandy1st/haruto/index.html","https://www.host2.jp/shop/topdandy1st/haruto/pr01-thum.jpg","2","2026-09-24"
"隼人","TOP DANDY -1st-","https://www.host2.jp/shop/topdandy1st/index.html","https://www.host2.jp/shop/topdandy1st/hayato/index.html","https://www.host2.jp/shop/topdandy1st/hayato/pr01-thum.jpg",,"2026-09-24"
"一流","TOP DANDY -1st-","https://www.host2.jp/shop/topdandy1st/index.html","https://www.host2.jp/shop/topdandy1st/ichiru/index.html","https://www.host2.jp/shop/topdandy1st/ichiru/pr01-thum.jpg","15","2026-09-24"
"ION","TOP DANDY -1st-","https://www.host2.jp/shop/topdandy1st/index.html","https://www.host2.jp/shop/topdandy1st/ion/index.html","https://www.host2.jp/shop/topdandy1st/ion/pr01-thum.jpg",,"2026-09-24"
"JIN","TOP DANDY -1st-","https://www.host2.jp/shop/topdandy1st/index.html","https://www.host2.jp/shop/topdandy1st/jin01/index.html","https://www.host2.jp/img/com/staff_pr.jpg",,"2026-09-24"
"夢ノ瀬カイ","TOP DANDY -1st-","https://www.host2.jp/shop/topdandy1st/index.html","https://www.host2.jp/shop/topdandy1st/kai01/index.html","https://www.host2.jp/shop/topdandy1st/kai01/pr01-thum.jpg",,"2026-09-24"
"水嶋海斗","TOP DANDY -1st-","https://www.host2.jp/shop/topdandy1st/index.html","https://www.host2.jp/shop/topdandy1st/kaito/index.html","https://www.host2.jp/shop/topdandy1st/kaito/pr01-thum.jpg","7","2026-09-24"
"菊池","TOP DANDY -1st-","https://www.host2.jp/shop/topdandy1st/index.html","https://www.host2.jp/shop/topdandy1st/kikuchi/index.html","https://www.host2.jp/shop/topdandy1st/kikuchi/pr01-thum.jpg",,"2026-09-24"
"森永ここあ","TOP DANDY -1st-","https://www.host2.jp/shop/topdandy1st/index.html","https://www.host2.jp/shop/topdandy1st/kokoa01/index.html","https://www.host2.jp/shop/topdandy1st/kokoa01/pr01-thum.jpg","3","2026-09-24"
"小夏","TOP DANDY -1st-","https://www.host2.jp/shop/topdandy1st/index.html","https://www.host2.jp/shop/topdandy1st/konatsu/index.html","https://www.host2.jp/shop/topdandy1st/konatsu/pr01-thum.jpg","14","2026-09-24"
"伊集院のぼる","TOP DANDY -1st-","https://www.host2.jp/shop/topdandy1st/index.html","https://www.host2.jp/shop/topdandy1st/noboru/index.html","https://www.host2.jp/shop/topdandy1st/noboru/pr01-thum.jpg",,"2026-09-24"
"俺我 臣","TOP DANDY -1st-","https://www.host2.jp/shop/topdandy1st/index.html","https://www.host2.jp/shop/topdandy1st/omi/index.html","https://www.host2.jp/shop/topdandy1st/omi/pr01-thum.jpg",,"2026-09-24"
"夕霧 蓮","TOP DANDY -1st-","https://www.host2.jp/shop/topdandy1st/index.html","https://www.host2.jp/shop/topdandy1st/ren0/index.html","https://www.host2.jp/shop/topdandy1st/ren0/pr01-thum.jpg",,"2026-09-24"
"れお","TOP DANDY -1st-","https://www.host2.jp/shop/topdandy1st/index.html","https://www.host2.jp/shop/topdandy1st/reo/index.html","https://www.host2.jp/img/com/staff_pr.jpg",,"2026-09-24"
"糸師 凛","TOP DANDY -1st-","https://www.host2.jp/shop/topdandy1st/index.html","https://www.host2.jp/shop/topdandy1st/rin/index.html","https://www.host2.jp/shop/topdandy1st/rin/pr01-thum.jpg",,"2026-09-24"
"天咲涼雅","TOP DANDY -1st-","https://www.host2.jp/shop/topdandy1st/index.html","https://www.host2.jp/shop/topdandy1st/ryoga/index.html","https://www.host2.jp/shop/topdandy1st/ryoga/pr01-thum.jpg",,"2026-09-24"
"龍馬","TOP DANDY -1st-","https://www.host2.jp/shop/topdandy1st/index.html","https://www.host2.jp/shop/topdandy1st/ryoma/index.html","https://www.host2.jp/shop/topdandy1st/ryoma/pr01-thum.jpg","9","2026-09-24"
"龍生","TOP DANDY -1st-","https://www.host2.jp/shop/topdandy1st/index.html","https://www.host2.jp/shop/topdandy1st/ryusei01/index.html","https://www.host2.jp/shop/topdandy1st/ryusei01/pr01-thum.jpg",,"2026-09-24"
"咲弥","TOP DANDY -1st-","https://www.host2.jp/shop/topdandy1st/index.html","https://www.host2.jp/shop/topdandy1st/sakuya/index.html","https://www.host2.jp/shop/topdandy1st/sakuya/pr01-thum.jpg",,"2026-09-24"
"sena","TOP DANDY -1st-","https://www.host2.jp/shop/topdandy1st/index.html","https://www.host2.jp/shop/topdandy1st/sena01/index.html","https://www.host2.jp/shop/topdandy1st/sena01/pr01-thum.jpg","1","2026-09-24"
"一色四季","TOP DANDY -1st-","https://www.host2.jp/shop/topdandy1st/index.html","https://www.host2.jp/shop/topdandy1st/shiki/index.html","https://www.host2.jp/shop/topdandy1st/shiki/pr01-thum.jpg",,"2026-09-24"
"舞矢 心","TOP DANDY -1st-","https://www.host2.jp/shop/topdandy1st/index.html","https://www.host2.jp/shop/topdandy1st/shin/index.html","https://www.host2.jp/shop/topdandy1st/shin/pr01-thum.jpg",,"2026-09-24"
"九条紫夢","TOP DANDY -1st-","https://www.host2.jp/shop/topdandy1st/index.html","https://www.host2.jp/shop/topdandy1st/shiyu/index.html","https://www.host2.jp/shop/topdandy1st/shiyu/pr01-thum.jpg",,"2026-09-24"
"しょう","TOP DANDY -1st-","https://www.host2.jp/shop/topdandy1st/index.html","https://www.host2.jp/shop/topdandy1st/show/index.html","https://www.host2.jp/shop/topdandy1st/show/pr01-thum.jpg","12","2026-09-24"
"脩","TOP DANDY -1st-","https://www.host2.jp/shop/topdandy1st/index.html","https://www.host2.jp/shop/topdandy1st/shu/index.html","https://www.host2.jp/shop/topdandy1st/shu/pr01-thum.jpg",,"2026-09-24"
"柊治","TOP DANDY -1st-","https://www.host2.jp/shop/topdandy1st/index.html","https://www.host2.jp/shop/topdandy1st/shuji/index.html","https://www.host2.jp/shop/topdandy1st/shuji/pr01-thum.jpg",,"2026-09-24"
"春翠〜しあわせバター味〜","TOP DANDY -1st-","https://www.host2.jp/shop/topdandy1st/index.html","https://www.host2.jp/shop/topdandy1st/shunsui/index.html","https://www.host2.jp/shop/topdandy1st/shunsui/pr01-thum.jpg","8","2026-09-24"
"たろう","TOP DANDY -1st-","https://www.host2.jp/shop/topdandy1st/index.html","https://www.host2.jp/shop/topdandy1st/taro/index.html","https://www.host2.jp/shop/topdandy1st/taro/pr01-thum.jpg","5","2026-09-24"
"堂前帝都","TOP DANDY -1st-","https://www.host2.jp/shop/topdandy1st/index.html","https://www.host2.jp/shop/topdandy1st/teito/index.html","https://www.host2.jp/shop/topdandy1st/teito/pr01-thum.jpg",,"2026-09-24"
"桃史","TOP DANDY -1st-","https://www.host2.jp/shop/topdandy1st/index.html","https://www.host2.jp/shop/topdandy1st/toji/index.html","https://www.host2.jp/shop/topdandy1st/toji/pr01-thum.jpg",,"2026-09-24"
"斗希","TOP DANDY -1st-","https://www.host2.jp/shop/topdandy1st/index.html","https://www.host2.jp/shop/topdandy1st/toki01/index.html","https://www.host2.jp/shop/topdandy1st/toki01/pr01-thum.jpg",,"2026-09-24"
"夏音海美","TOP DANDY -1st-","https://www.host2.jp/shop/topdandy1st/index.html","https://www.host2.jp/shop/topdandy1st/umi/index.html","https://www.host2.jp/shop/topdandy1st/umi/pr01-thum.jpg","13","2026-09-24"
"皇 大和","TOP DANDY -1st-","https://www.host2.jp/shop/topdandy1st/index.html","https://www.host2.jp/shop/topdandy1st/yamato/index.html","https://www.host2.jp/shop/topdandy1st/yamato/pr01-thum.jpg",,"2026-09-24"
"夜月唯我","TOP DANDY -1st-","https://www.host2.jp/shop/topdandy1st/index.html","https://www.host2.jp/shop/topdandy1st/yuga/index.html","https://www.host2.jp/shop/topdandy1st/yuga/pr01-thum.jpg","10","2026-09-24"
"松沢裕衣","TOP DANDY -1st-","https://www.host2.jp/shop/topdandy1st/index.html","https://www.host2.jp/shop/topdandy1st/yui/index.html","https://www.host2.jp/shop/topdandy1st/yui/pr01-thum.jpg",,"2026-09-24"
"幸村","TOP DANDY -1st-","https://www.host2.jp/shop/topdandy1st/index.html","https://www.host2.jp/shop/topdandy1st/yukimura2/index.html","https://www.host2.jp/shop/topdandy1st/yukimura2/pr01-thum.jpg",,"2026-09-24"
"ユンギ","TOP DANDY -1st-","https://www.host2.jp/shop/topdandy1st/index.html","https://www.host2.jp/shop/topdandy1st/yungi/index.html","https://www.host2.jp/shop/topdandy1st/yungi/pr01-thum.jpg",,"2026-09-24"
"ゆりを","TOP DANDY -1st-","https://www.host2.jp/shop/topdandy1st/index.html","https://www.host2.jp/shop/topdandy1st/yurio/index.html","https://www.host2.jp/img/com/staff_pr.jpg",,"2026-09-24"
"ZERO","TOP DANDY -1st-","https://www.host2.jp/shop/topdandy1st/index.html","https://www.host2.jp/shop/topdandy1st/zero/index.html","https://www.host2.jp/shop/topdandy1st/zero/pr01-thum.jpg",,"2026-09-24"
"弥栄瑛太","TOP DANDY -朝TOP-","https://www.host2.jp/shop/topdandy2/index.html","https://www.host2.jp/shop/topdandy2/eita/index.html","https://www.host2.jp/shop/topdandy2/eita/pr01-thum.jpg","13","2026-09-24"
"Eve","TOP DANDY -朝TOP-","https://www.host2.jp/shop/topdandy2/index.html","https://www.host2.jp/shop/topdandy2/eve/index.html","https://www.host2.jp/shop/topdandy2/eve/pr01-thum.jpg",,"2026-09-24"
"GAN","TOP DANDY -朝TOP-","https://www.host2.jp/shop/topdandy2/index.html","https://www.host2.jp/shop/topdandy2/gan/index.html","https://www.host2.jp/shop/topdandy2/gan/pr01-thum.jpg",,"2026-09-24"
"元気","TOP DANDY -朝TOP-","https://www.host2.jp/shop/topdandy2/index.html","https://www.host2.jp/shop/topdandy2/genki/index.html","https://www.host2.jp/shop/topdandy2/genki/pr01-thum.jpg","2","2026-09-24"
"ハイル","TOP DANDY -朝TOP-","https://www.host2.jp/shop/topdandy2/index.html","https://www.host2.jp/shop/topdandy2/hairu/index.html","https://www.host2.jp/shop/topdandy2/hairu/pr01-thum.jpg",,"2026-09-24"
"白楽","TOP DANDY -朝TOP-","https://www.host2.jp/shop/topdandy2/index.html","https://www.host2.jp/shop/topdandy2/hakura/index.html","https://www.host2.jp/shop/topdandy2/hakura/pr01-thum.jpg",,"2026-09-24"
"天城ハル","TOP DANDY -朝TOP-","https://www.host2.jp/shop/topdandy2/index.html","https://www.host2.jp/shop/topdandy2/haru01/index.html","https://www.host2.jp/shop/topdandy2/haru01/pr01-thum.jpg",,"2026-09-24"
"椎葉隼人","TOP DANDY -朝TOP-","https://www.host2.jp/shop/topdandy2/index.html","https://www.host2.jp/shop/topdandy2/hayato/index.html","https://www.host2.jp/shop/topdandy2/hayato/pr01-thum.jpg",,"2026-09-24"
"HIRO","TOP DANDY -朝TOP-","https://www.host2.jp/shop/topdandy2/index.html","https://www.host2.jp/shop/topdandy2/hiro/index.html","https://www.host2.jp/img/com/staff_pr.jpg",,"2026-09-24"
"藤岡 弘","TOP DANDY -朝TOP-","https://www.host2.jp/shop/topdandy2/index.html","https://www.host2.jp/shop/topdandy2/hiroshi/index.html","https://www.host2.jp/img/com/staff_pr.jpg",,"2026-09-24"
"ほくと","TOP DANDY -朝TOP-","https://www.host2.jp/shop/topdandy2/index.html","https://www.host2.jp/shop/topdandy2/hokuto/index.html","https://www.host2.jp/shop/topdandy2/hokuto/pr01-thum.jpg","5","2026-09-24"
"朝イチ","TOP DANDY -朝TOP-","https://www.host2.jp/shop/topdandy2/index.html","https://www.host2.jp/shop/topdandy2/ichi/index.html","https://www.host2.jp/shop/topdandy2/ichi/pr01-thum.jpg","6","2026-09-24"
"一誠","TOP DANDY -朝TOP-","https://www.host2.jp/shop/topdandy2/index.html","https://www.host2.jp/shop/topdandy2/issei/index.html","https://www.host2.jp/shop/topdandy2/issei/pr01-thum.jpg","14","2026-09-24"
"ハヤミケント","TOP DANDY -朝TOP-","https://www.host2.jp/shop/topdandy2/index.html","https://www.host2.jp/shop/topdandy2/kento/index.html","https://www.host2.jp/shop/topdandy2/kento/pr01-thum.jpg",,"2026-09-24"
"心","TOP DANDY -朝TOP-","https://www.host2.jp/shop/topdandy2/index.html","https://www.host2.jp/shop/topdandy2/kokoro/index.html","https://www.host2.jp/img/com/staff_pr.jpg",,"2026-09-24"
"孔明","TOP DANDY -朝TOP-","https://www.host2.jp/shop/topdandy2/index.html","https://www.host2.jp/shop/topdandy2/komei/index.html","https://www.host2.jp/img/com/staff_pr.jpg",,"2026-09-24"
"魅夜","TOP DANDY -朝TOP-","https://www.host2.jp/shop/topdandy2/index.html","https://www.host2.jp/shop/topdandy2/miya/index.html","https://www.host2.jp/shop/topdandy2/miya/pr01-thum.jpg",,"2026-09-24"
"桜庭 凪","TOP DANDY -朝TOP-","https://www.host2.jp/shop/topdandy2/index.html","https://www.host2.jp/shop/topdandy2/nagi/index.html","https://www.host2.jp/img/com/staff_pr.jpg",,"2026-09-24"
"なく","TOP DANDY -朝TOP-","https://www.host2.jp/shop/topdandy2/index.html","https://www.host2.jp/shop/topdandy2/naku/index.html","https://www.host2.jp/shop/topdandy2/naku/pr01-thum.jpg",,"2026-09-24"
