name,shop,host2_shop_url,host2_profile_url,photo_source_url,shop_monthly_rank,collected_at,host2_monthly_rank,shop_listed_hosts,tiktok_top30_exact_match,national_popularity_score,x_profile_url,selection_note,selection_score,host2_area,photo_face_check
神凪悠雅,EPISODE -by groupdandy-,https://www.host2.jp/shop/episode_/index.html,https://www.host2.jp/shop/episode_/yuga/index.html,https://www.host2.jp/shop/episode_/yuga/pr01-thum.jpg,,2026-09-24,,,,,,公開TikTokランキング氏名一致,0,歌舞伎町ホストクラブ,
小笠原 悠太,KINGS,https://www.host2.jp/shop/kings01/index.html,https://www.host2.jp/shop/kings01/yuta/index.html,https://www.host2.jp/shop/kings01/yuta/pr01-thum.jpg,,2026-09-24,,,,,,公開全国人気指標 1807,0,歌舞伎町ホストクラブ,
柊 斗真,PLATINA -本店-,https://www.host2.jp/shop/platina/index.html,https://www.host2.jp/shop/platina/toma2/index.html,https://www.host2.jp/shop/platina/toma2/pr01-thum.jpg,,2026-09-24,,,,,,公開TikTokランキング氏名一致,0,歌舞伎町ホストクラブ,
優希隆斗,PRIDE,https://www.host2.jp/shop/pride/index.html,https://www.host2.jp/shop/pride/ryuto/index.html,https://www.host2.jp/shop/pride/ryuto/pr01-thum.jpg,,2026-09-24,,,,,,公開TikTokランキング氏名一致,0,歌舞伎町ホストクラブ,
一ノ瀬 天音,ROMANCE,https://www.host2.jp/shop/romance1/index.html,https://www.host2.jp/shop/romance1/tenga/index.html,https://www.host2.jp/shop/romance1/tenga/pr01-thum.jpg,6,2026-09-24,6,,,,,公開TikTokランキング氏名一致,0,歌舞伎町ホストクラブ,
らすく様,TOP DANDY,https://www.host2.jp/shop/topdandy/index.html,https://www.host2.jp/shop/topdandy/rasukusama/index.html,https://www.host2.jp/shop/topdandy/rasukusama/pr01-thum.jpg,,2026-09-24,,,,,,公開TikTokランキング氏名一致,0,歌舞伎町ホストクラブ,
秋,APEX,https://www.host2.jp/shop/apex1/index.html,https://www.host2.jp/shop/apex1/aki/index.html,https://www.host2.jp/shop/apex1/aki/pr01-thum.jpg,1,2026-09-24,1,,,,,User-requested host list; current public Host2 profile with detectable face.,0,歌舞伎町ホストクラブ,
Ni-ki,ALL WHITE,https://www.host2.jp/shop/allfirsttime/index.html,https://www.host2.jp/shop/allfirsttime/lyam/index.html,https://www.host2.jp/shop/allfirsttime/lyam/pr01-thum.jpg,11,2026-09-24,11,,,,,User-requested host list; current public Host2 profile with detectable face.,0,歌舞伎町ホストクラブ,
ルハン,FILIA,https://www.host2.jp/shop/filia/index.html,https://www.host2.jp/shop/filia/ruha/index.html,https://www.host2.jp/shop/filia/ruha/pr01-thum.jpg,6,2026-09-24,6,,,,,User-requested host list; current public Host2 profile with detectable face.,0,歌舞伎町ホストクラブ,
レイ,HANDSOME,https://www.host2.jp/shop/trend/index.html,https://www.host2.jp/shop/trend/rei02/index.html,https://www.host2.jp/shop/trend/rei02/pr01-thum.jpg,3,2026-09-24,3,,,,,User-requested host list; current public Host2 profile with detectable face.,0,歌舞伎町ホストクラブ,
燈夜,SWAG,https://www.host2.jp/shop/swag/index.html,https://www.host2.jp/shop/swag/toya/index.html,https://www.host2.jp/shop/swag/toya/pr01-thum.jpg,,2026-09-24,,,,,,User-requested host list; current public Host2 profile with detectable face.,0,歌舞伎町ホストクラブ,
水瀬 蒼,ARIEL,https://www.host2.jp/shop/arielspring/index.html,https://www.host2.jp/shop/arielspring/aoi/index.html,https://www.host2.jp/shop/arielspring/aoi/pr01-thum.jpg,3,2026-09-24,3,,,,,User-requested host list; current public Host2 profile with detectable face.,0,歌舞伎町ホストクラブ,
朱雀 奏,HANDSOME,https://www.host2.jp/shop/trend/index.html,https://www.host2.jp/shop/trend/kanade/index.html,https://www.host2.jp/shop/trend/kanade/pr01-thum.jpg,6,2026-09-24,6,,,,,User-requested host list; current public Host2 profile with detectable face.,0,歌舞伎町ホストクラブ,
成瀬 遥,Re:STAR,https://www.host2.jp/shop/restar/index.html,https://www.host2.jp/shop/restar/haruka/index.html,https://www.host2.jp/shop/restar/haruka/pr01-thum.jpg,1,2026-09-24,1,,,,,User-requested host list; current public Host2 profile with detectable face.,0,歌舞伎町ホストクラブ,
KAEDE。,GRAN -SAPPORO-,https://www.host2.jp/shop/gran-sapporo/index.html,https://www.host2.jp/shop/gran-sapporo/kaede01/index.html,https://www.host2.jp/shop/gran-sapporo/kaede01/pr01-thum.jpg,1,2026-09-24,1,,,,,User-requested host list; current public Host2 profile with detectable face.,0,北海道／ススキノホストクラブ,
風美ガク,TOP DANDY,https://www.host2.jp/shop/topdandy/index.html,https://www.host2.jp/shop/topdandy/gaku01/index.html,https://www.host2.jp/shop/topdandy/gaku01/pr01-thum.jpg,,2026-09-24,,,,,,User-requested host list; current public Host2 profile with detectable face.,0,歌舞伎町ホストクラブ,
JESSE,ROMEO & JULIET,https://www.host2.jp/shop/rj/index.html,https://www.host2.jp/shop/rj/jesse/index.html,https://www.host2.jp/shop/rj/jesse/pr01-thum.jpg,12,2026-09-24,12,,,,,User-requested host list; current public Host2 profile with detectable face.,0,歌舞伎町ホストクラブ,
本城 蓮,ARC,https://www.host2.jp/shop/arc2/index.html,https://www.host2.jp/shop/arc2/ren/index.html,https://www.host2.jp/shop/arc2/ren/pr01-thum.jpg,17,2026-09-24,17,,,,,User-requested host list; current public Host2 profile with detectable face.,0,歌舞伎町ホストクラブ,
新横浜 龍星,GRAN -TOKYO-,https://www.host2.jp/shop/gran4/index.html,https://www.host2.jp/shop/gran4/ryusei04/index.html,https://www.host2.jp/shop/gran4/ryusei04/pr01-thum.jpg,9,2026-09-24,9,,,,,User-requested host list; current public Host2 profile with detectable face.,0,歌舞伎町ホストクラブ,
青春 雅,ROMEO & JULIET,https://www.host2.jp/shop/rj/index.html,https://www.host2.jp/shop/rj/miyabi/index.html,https://www.host2.jp/shop/rj/miyabi/pr01-thum.jpg,14,2026-09-24,14,,,,,User-requested host list; current public Host2 profile with detectable face.,0,歌舞伎町ホストクラブ,
蒼介,ROMEO & JULIET,https://www.host2.jp/shop/rj/index.html,https://www.host2.jp/shop/rj/sosuke/index.html,https://www.host2.jp/shop/rj/sosuke/pr01-thum.jpg,5,2026-09-24,5,,,,,User-requested host list; current public Host2 profile with detectable face.,0,歌舞伎町ホストクラブ,
咲人,alpha KANAZAWA by ACQUA,https://www.host2.jp/shop/alphakanazawa01/index.html,https://www.host2.jp/shop/alphakanazawa01/sakito/index.html,https://www.host2.jp/shop/alphakanazawa01/sakito/pr01-thum.jpg,2,2026-09-24,2,,,,,User-requested host list; current public Host2 profile with detectable face.,0,歌舞伎町ホストクラブ,
両儀 式,FILIA,https://www.host2.jp/shop/filia/index.html,https://www.host2.jp/shop/filia/shiki01/index.html,https://www.host2.jp/shop/filia/shiki01/pr01-thum.jpg,12,2026-09-24,12,,,,,User-requested host list; current public Host2 profile with detectable face.,0,歌舞伎町ホストクラブ,
緋咲レイ,SINCE YOU... -Day'z本店-,https://www.host2.jp/shop/d02/index.html,https://www.host2.jp/shop/d02/reichoru/index.html,https://www.host2.jp/shop/d02/reichoru/pr01-thum.jpg,10,2026-09-24,10,,,,,User-requested host list; current public Host2 profile with detectable face.,0,歌舞伎町ホストクラブ,
逆巻アヤト,Leo,https://www.host2.jp/shop/leo/index.html,https://www.host2.jp/shop/leo/ayato/index.html,https://www.host2.jp/shop/leo/ayato/pr01-thum.jpg,,2026-09-24,,,,,,User-requested host list; current public Host2 profile with detectable face.,0,歌舞伎町ホストクラブ,
壱聖,TOP DANDY別館,https://www.host2.jp/shop/topdandybekkan/index.html,https://www.host2.jp/shop/topdandybekkan/issei/index.html,https://www.host2.jp/shop/topdandybekkan/issei/pr01-thum.jpg,,2026-09-24,,,,,,User-requested host list; current public Host2 profile with detectable face.,0,歌舞伎町ホストクラブ,
蒼生 耀,UNITED Dear's -本店-,https://www.host2.jp/shop/uniteddears/index.html,https://www.host2.jp/shop/uniteddears/yo/index.html,https://www.host2.jp/shop/uniteddears/yo/pr01-thum.jpg,2,2026-09-24,2,,,,,User-requested host list; current public Host2 profile with detectable face.,0,歌舞伎町ホストクラブ,
一条玲鳳,BLUE OSAKA,https://www.host2.jp/shop/blue_osaka/index.html,https://www.host2.jp/shop/blue_osaka/leo2/index.html,https://www.host2.jp/shop/blue_osaka/leo2/pr01-thum.jpg,,2026-09-24,,,,,,User-requested host list; current public Host2 profile with detectable face.,0,大阪／ミナミホストクラブ,
成星心愛,ACE CENTURION,https://www.host2.jp/shop/acecenturion/index.html,https://www.host2.jp/shop/acecenturion/cocoa/index.html,https://www.host2.jp/shop/acecenturion/cocoa/pr01-thum.jpg,,2026-09-24,,,,,,User-requested host list; current public Host2 profile with detectable face.,0,歌舞伎町ホストクラブ,
とあ,LALA,https://www.host2.jp/shop/lala/index.html,https://www.host2.jp/shop/lala/toa/index.html,https://www.host2.jp/shop/lala/toa/pr01-thum.jpg,14,2026-09-24,14,,,,,User-requested host list; current public Host2 profile with detectable face.,0,歌舞伎町ホストクラブ,
琲世ココア,XXX -faith-,https://www.host2.jp/shop/xxx/index.html,https://www.host2.jp/shop/xxx/cocoa/index.html,https://www.host2.jp/shop/xxx/cocoa/pr01-thum.jpg,,2026-09-24,,,,,,User-requested host list; current public Host2 profile with detectable face.,0,歌舞伎町ホストクラブ,
鳳條隼人,SWAMP,https://www.host2.jp/shop/swamp/index.html,https://www.host2.jp/shop/swamp/hayato/index.html,https://www.host2.jp/shop/swamp/hayato/pr01-thum.jpg,,2026-09-24,,,,,,User-requested host list; current public Host2 profile with detectable face.,0,歌舞伎町ホストクラブ,
御巫ルキア,A-TOP -MONSTAR-,https://www.host2.jp/shop/a-top/index.html,https://www.host2.jp/shop/a-top/rukia/index.html,https://www.host2.jp/shop/a-top/rukia/pr01-thum.jpg,9,2026-09-24,9,,,,,User-requested host list; current public Host2 profile with detectable face.,0,歌舞伎町ホストクラブ,
星咲 彗,TOP1ONE,https://www.host2.jp/shop/topone/index.html,https://www.host2.jp/shop/topone/sui/index.html,https://www.host2.jp/shop/topone/sui/pr01-thum.jpg,7,2026-09-24,7,,,,,User-requested host list; current public Host2 profile with detectable face.,0,歌舞伎町ホストクラブ,
都神キルア,ADAM,https://www.host2.jp/shop/adam/index.html,https://www.host2.jp/shop/adam/kirua/index.html,https://www.host2.jp/shop/adam/kirua/pr01-thum.jpg,2,2026-09-24,2,,,,,User-requested host list; current public Host2 profile with detectable face.,0,歌舞伎町ホストクラブ,
夜,FILIA plus,https://www.host2.jp/shop/filiaplus/index.html,https://www.host2.jp/shop/filiaplus/yoru00/index.html,https://www.host2.jp/shop/filiaplus/yoru00/pr01-thum.jpg,4,2026-09-24,4,,,,,User-requested host list; current public Host2 profile with detectable face.,0,歌舞伎町ホストクラブ,
リチャード,ADAM RISE,https://www.host2.jp/shop/adamrise/index.html,https://www.host2.jp/shop/adamrise/richard/index.html,https://www.host2.jp/shop/adamrise/richard/pr01-thum.jpg,2,2026-09-24,2,,,,,User-requested host list; current public Host2 profile with detectable face.,0,歌舞伎町ホストクラブ,
日向ひなた,GAIA,https://www.host2.jp/shop/gaia/index.html,https://www.host2.jp/shop/gaia/hinata/index.html,https://www.host2.jp/shop/gaia/hinata/pr01-thum.jpg,,2026-09-25,,,,,,User-requested addition; public Host2 profile and face photo verified.,0,大阪／ミナミホストクラブ,face
＃まつしまなおや,alpha by ACQUA -本店-,https://www.host2.jp/shop/alpha1/index.html,https://www.host2.jp/shop/alpha1/naoya01/index.html,https://www.host2.jp/shop/alpha1/naoya01/pr01-thum.jpg,,2026-09-25,,,,,https://x.com/otoko_matusima,User-requested addition; public Host2 profile and face photo verified.,0,歌舞伎町ホストクラブ,face
早乙女らんま,Dio,https://www.host2.jp/shop/dio2/index.html,https://www.host2.jp/shop/dio2/ramma/index.html,https://www.host2.jp/shop/dio2/ramma/pr01-thum.jpg,,2026-09-25,,,,,,User-requested addition; public Host2 profile and face photo verified.,0,歌舞伎町ホストクラブ,face
