name,shop,host2_shop_url,host2_profile_url,photo_source_url,shop_monthly_rank,collected_at,selection_score,shop_listed_hosts,sns_tiktok_top30_match,external_popularity_signal,selection_basis
冬羽,Sifir,https://www.host2.jp/shop/sifilsapporo/index.html,https://www.host2.jp/shop/sifilsapporo/towa/index.html,https://www.host2.jp/shop/sifilsapporo/towa/pr01-thum.jpg,1,2026-09-24,544,22,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
凜,ACQUA～OSAKA HONTEN～,https://www.host2.jp/shop/acquaosakahonten/index.html,https://www.host2.jp/shop/acquaosakahonten/rin/index.html,https://www.host2.jp/shop/acquaosakahonten/rin/pr01-thum.jpg,1,2026-09-24,544,22,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
凰真 悟,Eyes Grace,https://www.host2.jp/shop/eyesgrace/index.html,https://www.host2.jp/shop/eyesgrace/satoru/index.html,https://www.host2.jp/shop/eyesgrace/satoru/pr01-thum.jpg,1,2026-09-24,544,22,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
剛,ACACIA,https://www.host2.jp/shop/acacia/index.html,https://www.host2.jp/shop/acacia/go/index.html,https://www.host2.jp/shop/acacia/go/pr01-thum.jpg,1,2026-09-24,544,22,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
千兎千尋,ROYAL COLLECTION TOKYO,https://www.host2.jp/shop/royalcollectiontokyo/index.html,https://www.host2.jp/shop/royalcollectiontokyo/chihiro/index.html,https://www.host2.jp/shop/royalcollectiontokyo/chihiro/pr01-thum.jpg,1,2026-09-24,544,22,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
千冬優,SUZAKU,https://www.host2.jp/shop/suzaku/index.html,https://www.host2.jp/shop/suzaku/chifuyu/index.html,https://www.host2.jp/shop/suzaku/chifuyu/pr01-thum.jpg,1,2026-09-24,544,22,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
司,Eyes executive,https://www.host2.jp/shop/eyesexective/index.html,https://www.host2.jp/shop/eyesexective/tsukasa/index.html,https://www.host2.jp/shop/eyesexective/tsukasa/pr01-thum.jpg,1,2026-09-24,544,22,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
坂月エル,STORM,https://www.host2.jp/shop/storm/index.html,https://www.host2.jp/shop/storm/eru/index.html,https://www.host2.jp/shop/storm/eru/pr01-thum.jpg,1,2026-09-24,544,22,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
壱丸ギン,I'am Anonymous,https://www.host2.jp/shop/anonymous/index.html,https://www.host2.jp/shop/anonymous/gin/index.html,https://www.host2.jp/shop/anonymous/gin/pr01-thum.jpg,1,2026-09-24,544,22,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
寿 日向,Spica,https://www.host2.jp/shop/supica/index.html,https://www.host2.jp/shop/supica/Hinata/index.html,https://www.host2.jp/shop/supica/Hinata/pr01-thum.jpg,1,2026-09-24,544,22,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
朱野 翔,THE CHIC,https://www.host2.jp/shop/thechic/index.html,https://www.host2.jp/shop/thechic/sho02/index.html,https://www.host2.jp/shop/thechic/sho02/pr01-thum.jpg,1,2026-09-24,544,22,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
朱鳥,LUXE,https://www.host2.jp/shop/t_luxe/index.html,https://www.host2.jp/shop/t_luxe/asuka/index.html,https://www.host2.jp/shop/t_luxe/asuka/pr01-thum.jpg,1,2026-09-24,544,22,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
澪 海琉,ACQUA -CHIBA-,https://www.host2.jp/shop/acquachiba01/index.html,https://www.host2.jp/shop/acquachiba01/kairu/index.html,https://www.host2.jp/shop/acquachiba01/kairu/pr01-thum.jpg,1,2026-09-24,544,22,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
真ふゆ,I am BLACK,https://www.host2.jp/shop/iamblack/index.html,https://www.host2.jp/shop/iamblack/fuyu/index.html,https://www.host2.jp/shop/iamblack/fuyu/pr01-thum.jpg,1,2026-09-24,544,22,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
真人,ASCENT,https://www.host2.jp/shop/ascent/index.html,https://www.host2.jp/shop/ascent/masato/index.html,https://www.host2.jp/shop/ascent/masato/pr01-thum.jpg,1,2026-09-24,544,22,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
竜悟,GRANDSTAR -1st-,https://www.host2.jp/shop/grandstar1st/index.html,https://www.host2.jp/shop/grandstar1st/ryugo/index.html,https://www.host2.jp/shop/grandstar1st/ryugo/pr01-thum.jpg,1,2026-09-24,544,22,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
綾瀬千早,轟,https://www.host2.jp/shop/todoroki/index.html,https://www.host2.jp/shop/todoroki/chihaya/index.html,https://www.host2.jp/shop/todoroki/chihaya/pr01-thum.jpg,1,2026-09-24,544,22,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
花沢 類,TOPRUN -ALLSTAR-,https://www.host2.jp/shop/toprun_allstar/index.html,https://www.host2.jp/shop/toprun_allstar/rui/index.html,https://www.host2.jp/shop/toprun_allstar/rui/pr01-thum.jpg,1,2026-09-24,544,22,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
蒼真,Mr.Lonely,https://www.host2.jp/shop/mrlonely/index.html,https://www.host2.jp/shop/mrlonely/soma/index.html,https://www.host2.jp/shop/mrlonely/soma/pr01-thum.jpg,1,2026-09-24,544,22,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
轟 シオン,THE GENTLEMEN'S CLUB,https://www.host2.jp/shop/thegentlemens/index.html,https://www.host2.jp/shop/thegentlemens/shion01/index.html,https://www.host2.jp/shop/thegentlemens/shion01/pr01-thum.jpg,1,2026-09-24,544,22,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
あかい あおい,REDIA,https://www.host2.jp/shop/redia/index.html,https://www.host2.jp/shop/redia/aoi2/index.html,https://www.host2.jp/shop/redia/aoi2/pr01-thum.jpg,1,2026-09-24,542,21,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
りくお,ADAM REX,https://www.host2.jp/shop/adamrex/index.html,https://www.host2.jp/shop/adamrex/rikuo/index.html,https://www.host2.jp/shop/adamrex/rikuo/pr01-thum.jpg,1,2026-09-24,542,21,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
るいんぽす,SINCE YOU... -ZOO-,https://www.host2.jp/shop/sinceyouzoo/index.html,https://www.host2.jp/shop/sinceyouzoo/rui02/index.html,https://www.host2.jp/shop/sinceyouzoo/rui02/pr01-thum.jpg,1,2026-09-24,542,21,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
ゼロ,ACQUA HAMAMATSU,https://www.host2.jp/shop/acquahamamatsu/index.html,https://www.host2.jp/shop/acquahamamatsu/zero/index.html,https://www.host2.jp/shop/acquahamamatsu/zero/pr01-thum.jpg,1,2026-09-24,542,21,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
七色 J,＆i,https://www.host2.jp/shop/andai/index.html,https://www.host2.jp/shop/andai/jei/index.html,https://www.host2.jp/shop/andai/jei/pr01-thum.jpg,1,2026-09-24,542,21,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
井上斗真,ACQUA SENDAI,https://www.host2.jp/shop/acquasendai/index.html,https://www.host2.jp/shop/acquasendai/toma/index.html,https://www.host2.jp/shop/acquasendai/toma/pr01-thum.jpg,1,2026-09-24,542,21,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
初月はむ。,THE LEGEND,https://www.host2.jp/shop/thelegend/index.html,https://www.host2.jp/shop/thelegend/hamu/index.html,https://www.host2.jp/shop/thelegend/hamu/pr01-thum.jpg,1,2026-09-24,542,21,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
千手 業,AMATERAS,https://www.host2.jp/shop/amateras02/index.html,https://www.host2.jp/shop/amateras02/karuma/index.html,https://www.host2.jp/shop/amateras02/karuma/pr01-thum.jpg,1,2026-09-24,542,21,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
恭馬,OPUST,https://www.host2.jp/shop/opust/index.html,https://www.host2.jp/shop/opust/kyoma/index.html,https://www.host2.jp/shop/opust/kyoma/pr01-thum.jpg,1,2026-09-24,542,21,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
愛斗,S-GRAND,https://www.host2.jp/shop/sgrand/index.html,https://www.host2.jp/shop/sgrand/aito/index.html,https://www.host2.jp/shop/sgrand/aito/pr01-thum.jpg,1,2026-09-24,542,21,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
早乙女 美月,ACQUA -SAITAMA-,https://www.host2.jp/shop/acquasaitama/index.html,https://www.host2.jp/shop/acquasaitama/mizuki/index.html,https://www.host2.jp/shop/acquasaitama/mizuki/pr01-thum.jpg,1,2026-09-24,542,21,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
玲音,SPARK.,https://www.host2.jp/shop/spark/index.html,https://www.host2.jp/shop/spark/reon/index.html,https://www.host2.jp/shop/spark/reon/pr01-thum.jpg,1,2026-09-24,542,21,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
皇 瑛翔,SINCE YOU...ZERO,https://www.host2.jp/shop/sinceyouzero/index.html,https://www.host2.jp/shop/sinceyouzero/eito/index.html,https://www.host2.jp/shop/sinceyouzero/eito/pr01-thum.jpg,1,2026-09-24,542,21,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
神咲 臣,ART,https://www.host2.jp/shop/art_ehime/index.html,https://www.host2.jp/shop/art_ehime/omi/index.html,https://www.host2.jp/shop/art_ehime/omi/pr01-thum.jpg,1,2026-09-24,542,21,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
神梛 仁,LUPINUS,https://www.host2.jp/shop/lupinis/index.html,https://www.host2.jp/shop/lupinis/jin/index.html,https://www.host2.jp/shop/lupinis/jin/pr01-thum.jpg,1,2026-09-24,542,21,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
空,SIRIUS,https://www.host2.jp/shop/sirius/index.html,https://www.host2.jp/shop/sirius/sora/index.html,https://www.host2.jp/shop/sirius/sora/pr01-thum.jpg,1,2026-09-24,542,21,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
